taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/A15114	A15114	-	ncbi-nuccore-srlv	SRLV	-	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AF479638	AF479638	15284480	ncbi-refseqs-srlv	SRLV	P1OLV	Portugal	1	A	1996
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AM419951	AM419951	17349752	ncbi-nuccore-srlv	SRLV	B_S604	Finland	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY101611	AY101611	-	ncbi-nuccore-srlv	SRLV	85/34	USA	3	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AY445885	AY445885	14967484	ncbi-refseqs-srlv	SRLV	-	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454233	AY454233	14967484	ncbi-nuccore-srlv	SRLV	SNCR4668	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454243	AY454243	14967484	ncbi-nuccore-srlv	SRLV	SNCR5518	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454244	AY454244	14967484	ncbi-nuccore-srlv	SRLV	SNCR5525	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454246	AY454246	14967484	ncbi-nuccore-srlv	SRLV	SNCR5560	Switzerland	3	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454247	AY454247	14967484	ncbi-nuccore-srlv	SRLV	SNCR5561	Switzerland	3	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454255	AY454255	14967484	ncbi-nuccore-srlv	SRLV	SNCR5588	Switzerland	3	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454258	AY454258	14967484	ncbi-nuccore-srlv	SRLV	SNCR5598	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454268	AY454268	14967484	ncbi-nuccore-srlv	SRLV	SNCR5667	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454273	AY454273	14967484	ncbi-nuccore-srlv	SRLV	SNCR5678	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454274	AY454274	14967484	ncbi-nuccore-srlv	SRLV	SNCR5679	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454277	AY454277	14967484	ncbi-nuccore-srlv	SRLV	SNCR5692	Switzerland	1	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454278	AY454278	14967484	ncbi-nuccore-srlv	SRLV	SNCR5698	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454279	AY454279	14967484	ncbi-nuccore-srlv	SRLV	SNCR5699	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454287	AY454287	14967484	ncbi-nuccore-srlv	SRLV	SNCR5745	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454290	AY454290	14967484	ncbi-nuccore-srlv	SRLV	SNCR5814	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454291	AY454291	14967484	ncbi-nuccore-srlv	SRLV	SNCR5842	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454292	AY454292	14967484	ncbi-nuccore-srlv	SRLV	SNCR5843	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454293	AY454293	14967484	ncbi-nuccore-srlv	SRLV	SNCR5845	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454294	AY454294	14967484	ncbi-nuccore-srlv	SRLV	SNCR6247	Switzerland	1	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY454296	AY454296	14967484	ncbi-nuccore-srlv	SRLV	SNCR6250	Switzerland	1	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577034	AY577034	15220425	ncbi-nuccore-srlv	SRLV	SNCR7565	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577035	AY577035	15220425	ncbi-nuccore-srlv	SRLV	SNCR7566	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577036	AY577036	15220425	ncbi-nuccore-srlv	SRLV	SNCR7569	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577037	AY577037	15220425	ncbi-nuccore-srlv	SRLV	SNCR7570	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577038	AY577038	15220425	ncbi-nuccore-srlv	SRLV	SNCR7571	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AY577039	AY577039	15220425	ncbi-nuccore-srlv	SRLV	SNCR7572	Switzerland	4	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ632733	DQ632733	16870297	ncbi-nuccore-srlv	SRLV	Ov1	Spain	1	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ632734	DQ632734	16870297	ncbi-nuccore-srlv	SRLV	C1	Spain	4	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ632735	DQ632735	16870297	ncbi-nuccore-srlv	SRLV	C3	Spain	4	A	2005
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	SRLV	697	Spain	4	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641399	KJ641399	25462356	ncbi-nuccore-srlv	SRLV	2-29	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641400	KJ641400	25462356	ncbi-nuccore-srlv	SRLV	2-20	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641406	KJ641406	25462356	ncbi-nuccore-srlv	SRLV	6-3	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641407	KJ641407	25462356	ncbi-nuccore-srlv	SRLV	7-33	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641414	KJ641414	25462356	ncbi-nuccore-srlv	SRLV	18-10	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641415	KJ641415	25462356	ncbi-nuccore-srlv	SRLV	7-31	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641416	KJ641416	25462356	ncbi-nuccore-srlv	SRLV	20-3	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641417	KJ641417	25462356	ncbi-nuccore-srlv	SRLV	20-14	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641418	KJ641418	25462356	ncbi-nuccore-srlv	SRLV	M-8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641419	KJ641419	25462356	ncbi-nuccore-srlv	SRLV	21-M8	Canada	3	A	2011
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KJ641422	KJ641422	25462356	ncbi-nuccore-srlv	SRLV	21-M3	Canada	3	A	2011
