taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/A15114	A15114	-	ncbi-nuccore-srlv	SRLV	-	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF338226	AF338226	11462010	ncbi-nuccore-srlv	SRLV	S93	-	3	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF338227	AF338227	11462010	ncbi-nuccore-srlv	SRLV	K1514	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF474005	AF474005	12237438	ncbi-nuccore-srlv	SRLV	489	Iceland	1	A	1949
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF474006	AF474006	12237438	ncbi-nuccore-srlv	SRLV	538	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AF474007	AF474007	12237438	ncbi-nuccore-srlv	SRLV	582	-	1	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AF479638	AF479638	15284480	ncbi-refseqs-srlv	SRLV	P1OLV	Portugal	1	A	1996
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969038	AJ969038	-	ncbi-nuccore-srlv	SRLV	ROC1D	Ireland	1	A	1998
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969039	AJ969039	-	ncbi-nuccore-srlv	SRLV	ROC3E	Ireland	1	A	2000
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969040	AJ969040	-	ncbi-nuccore-srlv	SRLV	ROC1E	Ireland	1	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969041	AJ969041	-	ncbi-nuccore-srlv	SRLV	R012	Ireland	1	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969042	AJ969042	-	ncbi-nuccore-srlv	SRLV	99287	Ireland	1	A	2000
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/AJ969043	AJ969043	-	ncbi-nuccore-srlv	SRLV	NAM1D	Ireland	1	A	2000
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/AY445885	AY445885	14967484	ncbi-refseqs-srlv	SRLV	-	Switzerland	4	A	1999
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844936	DQ844936	17240470	ncbi-nuccore-srlv	SRLV	S9778ST	Norway	1	A	2001
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844937	DQ844937	17240470	ncbi-nuccore-srlv	SRLV	S747ST	Norway	1	A	2001
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844938	DQ844938	17240470	ncbi-nuccore-srlv	SRLV	S8012VE	Norway	1	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844939	DQ844939	17240470	ncbi-nuccore-srlv	SRLV	S9044VE	Norway	1	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844940	DQ844940	17240470	ncbi-nuccore-srlv	SRLV	S9095VE	Norway	1	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/DQ844941	DQ844941	17240470	ncbi-nuccore-srlv	SRLV	NMV1	Norway	1	A	1976
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/EF445431	EF445431	17675253	ncbi-nuccore-srlv	SRLV	EV1	United Kingdom	1	A	-
alignment/AL_SRLV_A/member/ncbi-refseqs-srlv/HQ848062	HQ848062	21940116	ncbi-refseqs-srlv	SRLV	697	Spain	4	A	2005
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184379	JN184379	23375019	ncbi-nuccore-srlv	SRLV	72	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184380	JN184380	23375019	ncbi-nuccore-srlv	SRLV	160	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184381	JN184381	23375019	ncbi-nuccore-srlv	SRLV	333	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184382	JN184382	23375019	ncbi-nuccore-srlv	SRLV	336	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184383	JN184383	23375019	ncbi-nuccore-srlv	SRLV	368	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184384	JN184384	23375019	ncbi-nuccore-srlv	SRLV	698	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184385	JN184385	23375019	ncbi-nuccore-srlv	SRLV	N-05/136	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184386	JN184386	23375019	ncbi-nuccore-srlv	SRLV	5087	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/JN184389	JN184389	23375019	ncbi-nuccore-srlv	SRLV	166	Spain	4	A	2008
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024749	KF024749	23895262	ncbi-nuccore-srlv	SRLV	9833046C01	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024750	KF024750	23895262	ncbi-nuccore-srlv	SRLV	9833046C02	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024751	KF024751	23895262	ncbi-nuccore-srlv	SRLV	9833046C03	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024752	KF024752	23895262	ncbi-nuccore-srlv	SRLV	9833046C04	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024753	KF024753	23895262	ncbi-nuccore-srlv	SRLV	9833046C05	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024754	KF024754	23895262	ncbi-nuccore-srlv	SRLV	9833046C06	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024755	KF024755	23895262	ncbi-nuccore-srlv	SRLV	9833046C07	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024756	KF024756	23895262	ncbi-nuccore-srlv	SRLV	9833046C08	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024757	KF024757	23895262	ncbi-nuccore-srlv	SRLV	9833046C09	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024758	KF024758	23895262	ncbi-nuccore-srlv	SRLV	9833046C10	USA	3	A	2002
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024759	KF024759	23895262	ncbi-nuccore-srlv	SRLV	9835918C01	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024760	KF024760	23895262	ncbi-nuccore-srlv	SRLV	9835918C02	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024761	KF024761	23895262	ncbi-nuccore-srlv	SRLV	9835918C03	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024762	KF024762	23895262	ncbi-nuccore-srlv	SRLV	9835918C06	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024763	KF024763	23895262	ncbi-nuccore-srlv	SRLV	9835918C08	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024764	KF024764	23895262	ncbi-nuccore-srlv	SRLV	9835918C10	USA	3	A	2007
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024765	KF024765	23895262	ncbi-nuccore-srlv	SRLV	9906011C01	USA	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024766	KF024766	23895262	ncbi-nuccore-srlv	SRLV	9906011C10	USA	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024767	KF024767	23895262	ncbi-nuccore-srlv	SRLV	9906011C13	USA	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024768	KF024768	23895262	ncbi-nuccore-srlv	SRLV	9906011C15	USA	3	A	2003
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024769	KF024769	23895262	ncbi-nuccore-srlv	SRLV	9916128C08	USA	3	A	2006
alignment/AL_SRLV_A/member/ncbi-nuccore-srlv/KF024770	KF024770	23895262	ncbi-nuccore-srlv	SRLV	9916128C10	USA	3	A	2006
