taxon	sequenceID	pubmed_id	source	name	isolate	country	subtype	genotype	collection_year
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF015180	AF015180	9356342	ncbi-nuccore-srlv	SRLV	CA680	France	1	B	1994
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105154	AF105154	11900835	ncbi-nuccore-srlv	SRLV	91g11-31	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105155	AF105155	11900835	ncbi-nuccore-srlv	SRLV	91g11-27	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105157	AF105157	11900835	ncbi-nuccore-srlv	SRLV	91g11-30	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105158	AF105158	11900835	ncbi-nuccore-srlv	SRLV	91g11-28	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105159	AF105159	11900835	ncbi-nuccore-srlv	SRLV	91g11-34	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105160	AF105160	11900835	ncbi-nuccore-srlv	SRLV	91g11-5	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105161	AF105161	11900835	ncbi-nuccore-srlv	SRLV	91g11-6	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105162	AF105162	11900835	ncbi-nuccore-srlv	SRLV	91g11-3	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105163	AF105163	11900835	ncbi-nuccore-srlv	SRLV	91g11-1	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105167	AF105167	11900835	ncbi-nuccore-srlv	SRLV	91g11-65	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105168	AF105168	11900835	ncbi-nuccore-srlv	SRLV	91g11-39	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105169	AF105169	11900835	ncbi-nuccore-srlv	SRLV	91g11-42	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105170	AF105170	11900835	ncbi-nuccore-srlv	SRLV	91g11-38	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105171	AF105171	11900835	ncbi-nuccore-srlv	SRLV	91g11-37	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105172	AF105172	11900835	ncbi-nuccore-srlv	SRLV	91g11-35	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105173	AF105173	11900835	ncbi-nuccore-srlv	SRLV	91g11-36	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105174	AF105174	11900835	ncbi-nuccore-srlv	SRLV	91g11-48	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105175	AF105175	11900835	ncbi-nuccore-srlv	SRLV	91g11-46	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105176	AF105176	11900835	ncbi-nuccore-srlv	SRLV	91g11-56	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105177	AF105177	11900835	ncbi-nuccore-srlv	SRLV	91g11-54	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105178	AF105178	11900835	ncbi-nuccore-srlv	SRLV	91g11-55	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105180	AF105180	11900835	ncbi-nuccore-srlv	SRLV	91g11-57	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105181	AF105181	11900835	ncbi-nuccore-srlv	SRLV	91g11-24	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105182	AF105182	11900835	ncbi-nuccore-srlv	SRLV	91g11-63	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105183	AF105183	11900835	ncbi-nuccore-srlv	SRLV	91g11-66	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105184	AF105184	11900835	ncbi-nuccore-srlv	SRLV	91g11-53	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105185	AF105185	11900835	ncbi-nuccore-srlv	SRLV	91g11-64	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105186	AF105186	11900835	ncbi-nuccore-srlv	SRLV	91g11-51	-	1	B	-
alignment/AL_SRLV_B1/member/ncbi-nuccore-srlv/AF105187	AF105187	11900835	ncbi-nuccore-srlv	SRLV	91g11-58	-	1	B	-
